feature,mean_abs_shap
Gross Planned Power Plant Generation_t+375min,73.62426343808006
HU-RS_t-570min,73.35963039952476
Gross System Load Forecast (Day-Ahead)_t+600min,73.34463748101567
HU-RS_t-210min,73.2139513170537
10m_wind_speed_std_t+60min,73.08032615149718
100m_wind_speed_mean_t+30min,72.99085464094014
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-75min,72.96242778928345
Activated Positive aFRR Balancing Energy (kWh)_t-405min,72.89466626534923
Estimated Wind Power Production (Day-Ahead)_t+480min,72.71079787457556
Estimated Wind Power Production (Current)_t+300min,72.58582571224777
Activated Negative aFRR Balancing Energy (kWh)_t-90min,72.57679322666313
Activated Negative aFRR Balancing Energy (kWh)_t-570min,72.49207949532263
HU-RS_t-270min,72.48755246795209
Requested Positive aFRR Balancing Energy (kWh)_t-270min,72.44866128650537
Estimated Wind Power Production (Current)_t+420min,72.43835022615426
Gross Planned Power Plant Generation_t+315min,72.37003480184698
Requested Positive aFRR Balancing Energy (kWh)_t-435min,72.31918072630727
Gross System Load Forecast (Day-Ahead)_t+465min,72.31324389169019
HU-RO_t-75min,72.28251741385722
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-285min,72.27186672370647
Estimated Wind Power Production (Day-Ahead)_t+450min,72.26954022308715
Requested Positive aFRR Balancing Energy (kWh)_t-225min,72.26209568009169
HU-RS_t-360min,72.06015175331358
Wind Power Actual - Net Operational Control_t-150min,71.81894486749502
Activated Positive aFRR Balancing Energy (kWh)_t-285min,71.78667266788946
Negative GCC Energy (kWh)_t-195min,71.69352767933444
Solar Power Plants Net (Operational Control)_t-330min,71.57404890149535
HU-RS Schedule_t+630min,71.50738991484563
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-180min,71.50224206285894
Requested Positive aFRR Balancing Energy (kWh)_t-465min,71.47405419542251
HU-AT_t-285min,71.36309473017555
HU-RS Schedule_t+495min,71.10835781881954
Estimated Solar Power Production (Current)_t+600min,71.10720869466249
Gross Certified System Load (Actual)_t-180min,70.98695835162994
Gross System Load Forecast (Day-Ahead)_t+330min,70.97024967972644
Estimated Solar Power Production (Intraday)_t+255min,70.86362000897228
HU-RO_t-180min,70.82994854648652
HU-HR Schedule_t+495min,70.82442062113822
HU-HR_t-510min,70.82188378547644
Estimated Wind Power Production (Current)_t+510min,70.81070904184033
Wind Power Actual - Net Operational Control_t-210min,70.78325706642791
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-450min,70.7808569575205
Wind Power Actual - Net Commercial Settlement_t-585min,70.61683075615312
Wind Power Actual - Net Operational Control_t-405min,70.57606540598248
HU-AT_t-300min,70.57127907725551
HU-HR Schedule_t+120min,70.56674131179918
Wind Power Actual - Net Commercial Settlement,70.45595042853975
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-150min,70.43631136865801
Positive GCC Energy (kWh)_t-120min,70.37800782486663
HU-RO_t-420min,70.30389404347378
HU-RS Schedule_t+645min,70.20204136188293
Estimated Solar Power Production (Current)_t+360min,70.2014190918742
100m_wind_speed_std_t+75min,70.20136740108235
HU-HR Schedule_t+585min,70.15853697289654
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-90min,70.12492442907585
Gross Planned Power Plant Generation_t+270min,70.11088617697793
Requested Negative aFRR Balancing Energy (kWh)_t-480min,70.05723265623143
Estimated Solar Power Production (Current)_t+285min,70.04131671264874
HU-RS Schedule_t+420min,69.93726512505759
Activated Positive aFRR Balancing Energy (kWh)_t-570min,69.89886923610678
Estimated Solar Power Production (Intraday)_t+540min,69.82048300193364
Estimated Solar Power Production (Intraday)_t+555min,69.78317086107229
HU-HR Schedule_t+270min,69.74719293415933
Gross System Load Forecast (Day-Ahead)_t+630min,69.72784272165951
Wind Power Actual - Net Operational Control_t-240min,69.68700734124323
Requested Positive aFRR Balancing Energy (kWh)_t-330min,69.67023305216618
Gross System Load Forecast (Day-Ahead)_t+480min,69.63481709606229
Activated Positive aFRR Balancing Energy Cost (HUF)_t-255min,69.48193302878536
Wind Power Actual - Net Commercial Settlement_t-75min,69.47388206547153
HU-SK_t-585min,69.47274931950702
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-465min,69.43838312399625
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-225min,69.43735146328778
HU-HR_t-345min,69.41740931743176
HU-HR_t-315min,69.21090087242246
Estimated Wind Power Production (Intraday),69.17515347181073
HU-RS Schedule_t+675min,69.1671575518349
Gross Actual Power Plant Generation_t-150min,69.0319005911085
10m_wind_speed_mean_t+75min,69.03097618429163
Wind Power Actual - Net Operational Control_t-180min,68.93968395144418
Wind Power Actual - Net Operational Control_t-60min,68.85429479455061
Estimated Wind Power Production (Intraday)_t+390min,68.73746704324688
HU-RS_t-60min,68.68908293881002
Estimated Wind Power Production (Intraday)_t+360min,68.66815642828124
Wind Power Actual - Net Operational Control_t-525min,68.65907844673734
HU-HR_t-195min,68.55072850927527
10m_wind_speed_std_t+15min,68.35302330758826
Wind Power Actual - Net Commercial Settlement_t-420min,68.34133151987409
Estimated Wind Power Production (Intraday)_t+75min,68.33908249919894
Estimated Solar Power Production (Intraday)_t+465min,68.32350123031627
Estimated Wind Power Production (Day-Ahead)_t+345min,68.2944855366906
HU-SK Schedule_t+435min,68.22681207186977
Gross System Load Forecast (Day-Ahead)_t+615min,68.22676580373736
Gross Certified System Load (Actual)_t-120min,68.16342743231189
HU-RS Schedule_t+270min,68.11373820983438
Positive GCC Energy (kWh)_t-330min,68.09965232778255
HU-SK_t-30min,68.08157982594702
Activated Positive aFRR Balancing Energy (kWh)_t-360min,68.05554178310328
Requested Positive aFRR Balancing Energy (kWh)_t-135min,68.02698153265187
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-240min,68.00679529377291
temp_mean_t+45min,67.96172755557046
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-270min,67.83178617830137
Estimated Wind Power Production (Current)_t+495min,67.71795228064222
Gross Planned Power Plant Generation_t+570min,67.63123389398228
HU-RO_t-375min,67.62301011794176
Estimated Wind Power Production (Day-Ahead)_t+360min,67.54404394997836
Activated Positive aFRR Balancing Energy (kWh)_t-390min,67.5182813826847
Gross Planned Power Plant Generation_t+660min,67.43736788898077
Negative GCC Energy (kWh)_t-240min,67.43165399448314
HU-AT_t-540min,67.38743011192051
HU-HR_t-75min,67.3207162211128
Gross Certified System Load (Actual)_t-90min,67.29965675539094
Activated Positive aFRR Balancing Energy (kWh)_t-375min,67.2317117144245
Gross Actual Power Plant Generation_t-420min,67.19970895545835
Negative GCC Energy (kWh)_t-585min,67.10932130544631
HU-HR_t-105min,67.0152698155845
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-210min,66.84059701843309
HU-HR Schedule_t+405min,66.7747823319464
Wind Power Actual - Net Commercial Settlement_t-570min,66.76039800152407
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-300min,66.75394900370708
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-405min,66.72450454715582
Wind Power Actual - Net Commercial Settlement_t-495min,66.63327455582824
HU-RO_t-45min,66.62739523605254
Requested Positive aFRR Balancing Energy (kWh)_t-255min,66.55286109032531
Estimated Wind Power Production (Current)_t+315min,66.53103226430724
Positive GCC Energy (kWh)_t-420min,66.46598729124017
Requested Negative aFRR Balancing Energy (kWh)_t-540min,66.32732434941647
HU-AT_t-360min,66.31432953301801
HU-HR_t-435min,66.28125589518312
HU-AT_t-150min,66.22247713852084
Gross Actual Power Plant Generation_t-450min,66.21149064815748
Estimated Wind Power Production (Day-Ahead)_t+180min,66.18537388177894
HU-RO_t-15min,66.16129831708123
Wind Power Actual - Net Commercial Settlement_t-210min,66.11745375762511
HU-SK Schedule_t+480min,66.08308893764483
HU-HR Schedule_t+360min,66.06646322123451
Negative GCC Energy (kWh)_t-315min,66.04068387123444
Requested Negative aFRR Balancing Energy (kWh)_t-90min,65.89542401861551
HU-SK Schedule_t+360min,65.88183039669687
Gross Planned Power Plant Generation_t+705min,65.81411709531662
Wind Power Actual - Net Operational Control_t-75min,65.80487226496082
Activated Negative aFRR Balancing Energy (kWh)_t-450min,65.75845965088588
HU-AT_t-270min,65.62135676781728
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-345min,65.51975647253803
HU-HR Schedule_t+615min,65.42879180165778
Estimated Wind Power Production (Day-Ahead)_t+165min,65.35662203734395
HU-HR_t-270min,65.29607542907704
HU-HR_t-330min,65.28295491047206
Gross Certified System Load (Actual)_t-45min,65.27901565525781
Estimated Solar Power Production (Intraday)_t+420min,65.16922939661043
Activated Negative aFRR Balancing Energy (kWh)_t-480min,65.07473662353075
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-315min,64.99819221673809
HU-RS_t-465min,64.89803572277135
Estimated Wind Power Production (Intraday)_t+510min,64.8733189764393
Wind Power Actual - Net Operational Control_t-45min,64.85643850726213
HU-RS_t-165min,64.79122889936366
Gross System Load Forecast (Day-Ahead)_t+495min,64.73597610514423
Estimated Wind Power Production (Intraday)_t+210min,64.45149208228058
HU-HR Schedule_t+525min,64.44681785584886
Estimated Solar Power Production (Intraday)_t+270min,64.32693335042492
100m_wind_speed_std_t+15min,64.32471392672299
HU-SK Schedule_t+615min,64.29905422157115
Wind Power Actual - Net Commercial Settlement_t-525min,64.23869796691162
HU-AT_t-465min,63.92857756768949
Requested Negative aFRR Balancing Energy (kWh)_t-465min,63.86562290699921
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-555min,63.85571177197362
Gross Planned Power Plant Generation_t+690min,63.73986611505639
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-90min,63.69688575824999
HU-RS_t-600min,63.68091956013063
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-585min,63.66508991723676
HU-AT_t-450min,63.623319980231585
Negative GCC Energy (kWh)_t-255min,63.565239880883155
Estimated Solar Power Production (Day-Ahead)_t+585min,63.509955274716354
Estimated Wind Power Production (Day-Ahead)_t+105min,63.363479517527274
Wind Power Actual - Net Commercial Settlement_t-225min,63.293032215947235
Estimated Wind Power Production (Intraday)_t+495min,63.28967290111748
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-465min,63.28142384169199
HU-HR Schedule_t+150min,63.19552576373094
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-570min,63.18784103554142
HU-RS Schedule_t+195min,63.183550991207994
HU-RS Schedule_t+180min,63.18037572311624
Wind Power Actual - Net Commercial Settlement_t-285min,62.993174366562926
Estimated Wind Power Production (Day-Ahead)_t+525min,62.96091730963749
HU-RS Schedule_t+255min,62.86659506484964
HU-SK Schedule_t+300min,62.71962029864335
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-285min,62.697471910689295
HU-SK Schedule_t+705min,62.66905875918015
Gross Certified System Load (Actual)_t-495min,62.546142583989685
Estimated Solar Power Production (Current)_t+255min,62.47787275085868
Estimated Wind Power Production (Intraday)_t+450min,62.4588495881242
100m_wind_speed_mean_t+75min,62.41858294928782
HU-SK_t-330min,62.3799877647114
Gross Actual Power Plant Generation_t-555min,62.30044410297671
HU-HR Schedule_t+675min,62.258239494464945
Positive GCC Energy (kWh)_t-525min,62.25767668705068
Gross Certified System Load (Actual)_t-480min,62.23071118672783
HU-HR Schedule_t+600min,62.12562222876054
Negative GCC Energy (kWh)_t-210min,62.03869305478205
Wind Power Actual - Net Commercial Settlement_t-375min,62.016589387650605
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-420min,61.99871640952756
HU-SK Schedule_t+405min,61.93913587073113
Activated Negative aFRR Balancing Energy (kWh)_t-600min,61.911562764586314
HU-SK Schedule_t+420min,61.90413770980531
Wind Power Actual - Net Operational Control_t-270min,61.69690985754219
Estimated Solar Power Production (Current)_t+510min,61.68837563680472
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-480min,61.53487709847347
Requested Positive aFRR Balancing Energy (kWh)_t-450min,61.53248296306386
Estimated Wind Power Production (Current)_t+195min,61.5290227388248
Gross Certified System Load (Actual)_t-150min,61.45535426104645
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-510min,61.43961587443103
Requested Negative aFRR Balancing Energy (kWh)_t-495min,61.34415791225721
Activated Positive aFRR Balancing Energy Cost (HUF)_t-165min,61.2887718239039
HU-HR Schedule_t+435min,61.068959968170134
Positive GCC Energy (kWh)_t-360min,61.065437838432885
Gross Planned Power Plant Generation_t+435min,61.05372069900693
Estimated Wind Power Production (Intraday)_t+90min,61.046986749116925
Positive GCC Energy (kWh)_t-390min,60.995603052694435
HU-RS_t-120min,60.994042706413346
Estimated Wind Power Production (Current)_t+540min,60.9883790594695
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-165min,60.95804729419103
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-225min,60.86598297517336
temp_std,60.770264761288004
Estimated Wind Power Production (Current)_t+60min,60.62948787547771
Estimated Wind Power Production (Intraday)_t+30min,60.53187311023195
Positive GCC Energy (kWh)_t-300min,60.52383473566177
HU-RS_t-450min,60.4273393599636
HU-RS Schedule,60.353911619528205
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-390min,60.31245910561607
Wind Power Actual - Net Commercial Settlement_t-555min,60.208762405768766
Estimated Wind Power Production (Day-Ahead)_t+15min,60.172500295630286
Activated Positive aFRR Balancing Energy Cost (HUF)_t-240min,60.02910489707385
Positive GCC Energy (kWh)_t-540min,59.932983754213886
HU-AT_t-600min,59.914813750460986
Wind Power Actual - Net Operational Control_t-225min,59.87428314475869
Estimated Wind Power Production (Day-Ahead)_t+510min,59.86521138158133
Estimated Wind Power Production (Current)_t+240min,59.864296955523876
Estimated Wind Power Production (Current)_t+45min,59.752911550867985
Estimated Solar Power Production (Intraday)_t+450min,59.73872321883373
Gross Certified System Load (Actual)_t-555min,59.685836336544114
Estimated Wind Power Production (Day-Ahead)_t+75min,59.67744590680836
Requested Positive aFRR Balancing Energy (kWh)_t-165min,59.63298793063889
Estimated Wind Power Production (Intraday)_t+60min,59.596235826573114
HU-RS_t-480min,59.483748492192454
HU-HR_t-135min,59.46137038411541
Wind Power Actual - Net Commercial Settlement_t-405min,59.35856938165423
Activated Positive aFRR Balancing Energy Cost (HUF)_t-375min,59.31056210372934
Activated Positive aFRR Balancing Energy (kWh)_t-585min,59.237888973017405
HU-HR Schedule_t+630min,59.232673306259144
Wind Power Actual - Net Commercial Settlement_t-480min,59.23242790799111
Gross Certified System Load (Actual)_t-420min,59.193802360767094
Activated Negative aFRR Balancing Energy (kWh)_t-225min,59.166923226326844
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-330min,59.1139614094199
10m_wind_speed_std_t+45min,59.049908780807414
Wind Power Actual - Net Commercial Settlement_t-435min,58.938004022096436
Gross Certified System Load (Actual)_t-240min,58.85786283765755
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-120min,58.74126077223853
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-345min,58.70655937571755
Positive GCC Energy (kWh)_t-510min,58.64274823058709
Positive GCC Energy (kWh)_t-450min,58.58344243137445
Wind Power Actual - Net Commercial Settlement_t-150min,58.51605961214564
Estimated Solar Power Production (Current)_t+465min,58.466288277784976
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-420min,58.42283535176275
Wind Power Actual - Net Operational Control_t-450min,58.33885016083276
HU-RS Schedule_t+480min,58.32849115462174
System Direction (kWh)_t-120min,58.30394195826587
HU-HR Schedule_t+465min,58.27167206267869
Activated Positive aFRR Balancing Energy (kWh)_t-465min,58.22544004568016
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-480min,58.189288521301876
HU-AT_t-420min,58.16685068995825
Gross System Load Forecast (Day-Ahead)_t+720min,58.16392428250854
Estimated Wind Power Production (Current)_t+255min,58.00792109103524
HU-RS Schedule_t+705min,57.972136134856
HU-RS_t-375min,57.9693388577957
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-330min,57.96540376886371
Positive GCC Energy (kWh)_t-135min,57.94080080767545
Gross System Load Forecast (Day-Ahead)_t+690min,57.92243572766847
Positive GCC Energy (kWh)_t-405min,57.891575295808934
Estimated Solar Power Production (Intraday)_t+480min,57.73708009668083
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-240min,57.70095696774848
HU-HR_t-225min,57.60398852544582
HU-SK Schedule_t+585min,57.5100538553737
HU-RS Schedule_t+210min,57.43955887675857
Activated Positive aFRR Balancing Energy Cost (HUF)_t-450min,57.391249724692216
Estimated Wind Power Production (Current)_t+375min,57.30005965985528
HU-SK Schedule_t+375min,57.149492103961904
HU-RS_t-420min,57.12795895219424
Gross System Load Forecast (Day-Ahead)_t+570min,57.112876924995064
Gross System Load Forecast (Day-Ahead)_t+270min,56.839248813857026
Estimated Wind Power Production (Current)_t+360min,56.83607186621187
Requested Positive aFRR Balancing Energy (kWh)_t-90min,56.790922844716306
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-120min,56.75384466532188
Estimated Wind Power Production (Current)_t+285min,56.63913908838382
Wind Power Actual - Net Operational Control_t-540min,56.62092031454002
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-495min,56.61811598756792
Estimated Wind Power Production (Day-Ahead)_t+390min,56.59437012376556
Estimated Wind Power Production (Current)_t+600min,56.58218165444513
Estimated Wind Power Production (Day-Ahead)_t+30min,56.537564004229466
Requested Positive aFRR Balancing Energy (kWh)_t-495min,56.53108738693923
Wind Power Actual - Net Commercial Settlement_t-390min,56.52494050388391
Estimated Wind Power Production (Day-Ahead)_t+255min,56.41388768881834
HU-RS Schedule_t+690min,56.41026141707249
Requested Positive aFRR Balancing Energy (kWh)_t-600min,56.37828487520996
Activated Positive aFRR Balancing Energy (kWh)_t-90min,56.3049105976124
Activated Positive aFRR Balancing Energy (kWh)_t-120min,56.164349846576876
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-570min,56.153123774657885
Estimated Wind Power Production (Intraday)_t+240min,56.14442948429805
Activated Negative aFRR Balancing Energy Cost (HUF)_t-225min,56.14171809986426
HU-HR Schedule_t+255min,56.10121079243102
HU-RS Schedule_t+600min,56.070509150399175
Wind Power Actual - Net Commercial Settlement_t-465min,56.044356762531166
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-600min,55.936241134118006
Wind Power Actual - Net Commercial Settlement_t-270min,55.75449591743641
temp_std_t+15min,55.601651092623726
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-435min,55.597655565935
Activated Positive aFRR Balancing Energy (kWh)_t-105min,55.19759214945715
Wind Power Actual - Net Commercial Settlement_t-360min,55.179551387654
ssrd_std_t+15min,55.169355952808175
Wind Power Actual - Net Commercial Settlement_t-450min,55.059116226056176
HU-HR_t-525min,55.05161206148413
HU-RS Schedule_t+315min,54.96551897864574
Activated Negative aFRR Balancing Energy (kWh)_t-525min,54.95220578463702
temp_std_t+60min,54.950235680525
Requested Positive aFRR Balancing Energy (kWh)_t-540min,54.94423194470312
Activated Positive aFRR Balancing Energy (kWh)_t-225min,54.93316349770164
Gross Certified System Load (Actual)_t-105min,54.891207574113366
100m_wind_speed_mean_t+60min,54.87434533869138
Positive GCC Energy (kWh)_t-345min,54.681537397095745
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-105min,54.60158080298014
Activated Negative aFRR Balancing Energy (kWh)_t-210min,54.468562287524776
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-195min,54.43836064404534
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-540min,54.40638279019767
Requested Positive aFRR Balancing Energy (kWh)_t-375min,54.33505374377851
Estimated Wind Power Production (Day-Ahead)_t+330min,54.23393706249682
Requested Positive aFRR Balancing Energy (kWh)_t-525min,54.123175211569034
Estimated Wind Power Production (Intraday)_t+585min,54.046611896169466
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-180min,53.98739729133028
HU-RS_t-255min,53.88220448187785
Activated Positive aFRR Balancing Energy (kWh)_t-165min,53.81969465910602
HU-AT_t-180min,53.715395711181955
Estimated Wind Power Production (Intraday)_t+345min,53.56450810641174
Estimated Wind Power Production (Day-Ahead)_t+270min,53.51405316006528
Requested Positive aFRR Balancing Energy (kWh)_t-210min,53.27384074501471
Wind Power Actual - Net Commercial Settlement_t-330min,53.15401786831094
Estimated Wind Power Production (Intraday)_t+405min,53.12441660907276
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-510min,53.0316177420674
Activated Positive aFRR Balancing Energy (kWh)_t-270min,53.00072708387963
HU-SK Schedule_t+660min,52.91273632834209
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-150min,52.59124832707253
HU-HR_t-45min,52.56186519283243
Estimated Wind Power Production (Current)_t+75min,52.16888038988251
Requested Positive aFRR Balancing Energy (kWh)_t-105min,52.115046988272226
Estimated Wind Power Production (Current)_t+390min,52.080765556817276
Wind Power Actual - Net Operational Control_t-600min,52.035264675283386
Estimated Wind Power Production (Intraday)_t+555min,51.93353218145755
Estimated Wind Power Production (Day-Ahead)_t+435min,51.82654673171803
HU-RO_t-465min,51.73228695601822
Activated Positive aFRR Balancing Energy Cost (HUF)_t-465min,51.716085963796935
Activated Negative aFRR Balancing Energy Cost (HUF),51.53491180909907
Positive GCC Energy (kWh)_t-210min,51.314434347015926
HU-RS_t-135min,51.101435794037386
Wind Power Actual - Net Operational Control_t-555min,51.04487670238181
HU-HR Schedule_t+480min,50.9035584609315
Wind Power Actual - Net Operational Control_t-375min,50.83479656323421
Estimated Wind Power Production (Current)_t+330min,50.73547015443969
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-450min,50.70062745129377
10m_wind_speed_std,50.670896879803195
Requested Positive aFRR Balancing Energy (kWh)_t-585min,50.64740346170055
Requested Positive aFRR Balancing Energy (kWh)_t-315min,50.39695792725628
HU-HR Schedule_t+720min,50.36431584096576
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-315min,50.3222558885182
Gross System Load Forecast (Day-Ahead)_t+660min,50.27430607999321
100m_wind_speed_std_t+30min,50.148151665028344
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-195min,49.978370522895204
HU-HR Schedule_t+315min,49.89758924543547
Wind Power Actual - Net Operational Control_t-195min,49.88846501157664
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-210min,49.88429722941754
HU-RS_t-585min,49.57017445951407
Wind Power Actual - Net Commercial Settlement_t-540min,49.540008677612555
Activated Negative aFRR Balancing Energy Cost (HUF)_t-165min,49.53955131824803
Wind Power Actual - Net Commercial Settlement_t-345min,49.53146601776027
Activated Positive aFRR Balancing Energy (kWh)_t-240min,49.5229879215363
Wind Power Actual - Net Operational Control_t-420min,49.24045755992404
Estimated Wind Power Production (Current)_t+465min,48.94014421280768
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-405min,48.85522912372839
Requested Positive aFRR Balancing Energy (kWh)_t-510min,48.849441533875755
Wind Power Actual - Net Commercial Settlement_t-510min,48.82024041710258
Activated Positive aFRR Balancing Energy Cost (HUF)_t-420min,48.76303693257809
Activated Positive aFRR Balancing Energy (kWh)_t-555min,48.705569641177384
Positive GCC Energy (kWh)_t-240min,48.63173840341973
HU-HR Schedule_t+690min,48.41244474208619
HU-HR Schedule_t+300min,48.39326445389666
Activated Positive aFRR Balancing Energy (kWh)_t-135min,48.390495492541696
Wind Power Actual - Net Commercial Settlement_t-90min,48.35597229595943
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-270min,48.327490481102906
Activated Positive aFRR Balancing Energy (kWh)_t-195min,48.31221962362446
HU-RS Schedule_t+165min,48.30705630923527
Estimated Wind Power Production (Day-Ahead)_t+375min,48.25712227917724
HU-RO_t-195min,48.18086356943703
Estimated Wind Power Production (Intraday)_t+375min,48.07073107830944
Gross Certified System Load (Actual)_t-405min,48.024630566441736
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-105min,48.02433501163444
Estimated Wind Power Production (Intraday)_t+255min,47.98458502787762
Estimated Wind Power Production (Intraday)_t+285min,47.95754318500203
Positive GCC Energy (kWh)_t-315min,47.9094233670582
HU-HR_t-540min,47.879091800226874
Wind Power Actual - Net Commercial Settlement_t-165min,47.85077368162981
Requested Positive aFRR Balancing Energy (kWh)_t-120min,47.73117625815822
Estimated Wind Power Production (Day-Ahead)_t+90min,47.715356014072974
Wind Power Actual - Net Commercial Settlement_t-600min,47.70202858150985
Positive GCC Energy (kWh)_t-270min,47.69153068585818
Wind Power Actual - Net Operational Control_t-120min,47.65319171085891
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-165min,47.62602643983621
HU-HR_t-255min,47.58042399461213
Activated Positive aFRR Balancing Energy Cost (HUF)_t-225min,47.468002615427416
Requested Positive aFRR Balancing Energy (kWh)_t-390min,47.44407786994203
Wind Power Actual - Net Operational Control_t-300min,47.36717071736489
Estimated Wind Power Production (Day-Ahead)_t+465min,47.061616543781824
Positive GCC Energy (kWh)_t-180min,46.99916314953528
Activated Positive aFRR Balancing Energy (kWh)_t-495min,46.97804331768774
100m_wind_speed_std_t+45min,46.829992017151326
Activated Positive aFRR Balancing Energy Cost (HUF)_t-180min,46.62121830534717
Activated Positive aFRR Balancing Energy (kWh)_t-510min,46.56371822359187
HU-RS_t-90min,46.50617865390096
Activated Positive aFRR Balancing Energy Cost (HUF)_t-195min,46.424309759367745
Estimated Wind Power Production (Day-Ahead)_t+540min,46.40244107163396
Estimated Wind Power Production (Intraday)_t+300min,46.37700131269155
Estimated Wind Power Production (Day-Ahead)_t+240min,46.358818812715135
Activated Positive aFRR Balancing Energy (kWh)_t-600min,46.352017234111216
Estimated Wind Power Production (Intraday)_t+465min,46.266383535467504
HU-HR_t-240min,46.24605708371172
Wind Power Actual - Net Commercial Settlement_t-195min,46.17096945323537
Wind Power Actual - Net Operational Control_t-345min,46.09303141057209
Positive GCC Energy (kWh)_t-195min,46.066990379920426
Activated Positive aFRR Balancing Energy Cost (HUF)_t-435min,45.92140361719113
HU-HR_t-150min,45.798298466761324
Wind Power Actual - Net Operational Control_t-465min,45.54219793154329
Requested Positive aFRR Balancing Energy (kWh)_t-195min,45.46644241700045
HU-RS_t-390min,45.266415886891764
Activated Positive aFRR Balancing Energy Cost (HUF)_t-105min,45.262775230543035
Estimated Wind Power Production (Intraday)_t+600min,45.19675985051027
Activated Positive aFRR Balancing Energy (kWh)_t-150min,44.9889934847417
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-135min,44.95486636241682
Activated Positive aFRR Balancing Energy Cost (HUF)_t-345min,44.88743409125571
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-540min,44.81142127815219
Positive GCC Energy (kWh)_t-105min,44.80560451764063
Positive GCC Energy (kWh)_t-285min,44.784993535665926
Positive GCC Energy (kWh)_t-165min,44.65817136010904
Activated Positive aFRR Balancing Energy Cost (HUF)_t-285min,44.625736306904464
Positive GCC Energy (kWh)_t-255min,44.617925881933914
Requested Positive aFRR Balancing Energy (kWh)_t-180min,44.48695756661959
Requested Positive aFRR Balancing Energy (kWh)_t-570min,44.45281880091706
Activated Positive aFRR Balancing Energy (kWh)_t-180min,44.414892347910744
Activated Positive aFRR Balancing Energy Cost (HUF)_t-270min,44.11738855996329
HU-HR Schedule_t+660min,44.06197082777648
HU-RS_t-540min,44.02595950603973
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-375min,43.99401058730473
