feature,mean_abs_shap
HU-RO_t-300min,79.93418193347618
Wind Power Actual - Net Commercial Settlement_t-105min,79.91024865229167
HU-UA Schedule_t+255min,79.8882344138616
temp_std,79.81209544905944
temp_std_t+45min,79.76811699705223
HU-HR_t-585min,79.67261199259359
Estimated Solar Power Production (Intraday)_t+510min,79.66817880713293
System Direction (kWh)_t-345min,79.5416973429092
Solar Power Plants Net (Operational Control)_t-240min,79.4981041823145
HU-UA Schedule_t+570min,79.49294545970542
HU-RO_t-45min,79.38602048594052
Requested Negative aFRR Balancing Energy (kWh)_t-525min,79.2902576919957
HU-HR_t-255min,79.2070880546057
HU-RS Schedule_t+360min,79.16270626180292
Gross System Load Forecast (Day-Ahead)_t+285min,79.15858517914549
HU-SK_t-195min,79.1371192710199
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-240min,79.07737587987295
Gross Certified System Load (Actual)_t-555min,78.98314602211755
HU-RS Schedule_t+720min,78.96396856224995
Activated Positive aFRR Balancing Energy (kWh)_t-435min,78.84064078698647
HU-AT_t-330min,78.76585557265828
Estimated Wind Power Production (Day-Ahead)_t+600min,78.75534783865228
Requested Negative aFRR Balancing Energy (kWh)_t-165min,78.73294331091736
Activated Positive aFRR Balancing Energy (kWh)_t-240min,78.7012790039645
HU-HR_t-480min,78.67991388713746
Estimated Wind Power Production (Intraday)_t+225min,78.6296586915945
HU-RS_t-390min,78.52655249211847
HU-UA Schedule_t+315min,78.49095357804461
Requested Negative aFRR Balancing Energy (kWh)_t-570min,78.40466691777182
Wind Power Actual - Net Operational Control_t-195min,78.34927972806875
Requested Positive aFRR Balancing Energy (kWh)_t-540min,78.26029950303645
HU-RO_t-135min,78.1978655996899
HU-HR_t-390min,78.01989889040274
HU-SK Schedule_t+480min,77.96756603885505
Activated Negative aFRR Balancing Energy Cost (HUF)_t-15min,77.94283884386682
Gross System Load Forecast (Day-Ahead)_t+585min,77.91378982036017
HU-RS_t-345min,77.89102698970893
Solar Power Plants Net (Operational Control)_t-420min,77.82848912666736
100m_wind_speed_mean_t+60min,77.73469198939736
HU-AT_t-150min,77.61277853069004
HU-AT_t-420min,77.58160154109837
Activated Negative aFRR Balancing Energy Cost (HUF)_t-30min,77.54878155352313
Requested Positive aFRR Balancing Energy (kWh)_t-450min,77.51172221005746
HU-RS_t-540min,77.46454780307573
HU-RS_t-240min,77.42569221972273
HU-RO_t-390min,77.36346450165027
HU-RO_t-75min,77.18568803711479
HU-RS_t-360min,76.84681110478125
Wind Power Actual - Net Operational Control_t-450min,76.6671465810354
HU-RO Schedule_t+675min,76.59512880793271
HU-RO_t-195min,76.5754335505338
HU-AT Schedule_t+720min,76.47282489381676
Estimated Solar Power Production (Intraday)_t+345min,76.27569106694364
HU-AT Schedule_t+345min,76.21442331836141
HU-RS_t-120min,76.19410739025916
System Direction (kWh)_t-165min,76.13436561942413
10m_wind_speed_mean_t+30min,76.12006270144096
10m_wind_speed_std_t+60min,76.01537185585826
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-345min,75.97763196640082
Activated Positive aFRR Balancing Energy Cost (HUF)_t-150min,75.82562448815881
Solar Power Plants Net (Operational Control)_t-360min,75.76818566527146
HU-HR_t-270min,75.7501076607067
Activated Positive aFRR Balancing Energy (kWh)_t-465min,75.70326910270549
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-90min,75.49256465697913
10m_wind_speed_std,75.4518348074909
HU-SK_t-240min,75.44006458271346
Solar Power Plants Net (Operational Control)_t-495min,75.4305340702284
HU-RS_t-90min,75.38750288468924
Estimated Solar Power Production (Day-Ahead)_t+585min,75.38088109289589
HU-HR_t-345min,75.32337577215911
Estimated Wind Power Production (Day-Ahead)_t+510min,75.26746207285676
Activated Positive aFRR Balancing Energy (kWh)_t-375min,75.25202278694019
HU-UA_t-255min,75.24218981479645
HU-SK_t-285min,75.03023294491878
Wind Power Actual - Net Operational Control_t-240min,74.96667513755713
Estimated Wind Power Production (Current)_t+225min,74.89259209722452
Positive GCC Energy (kWh)_t-360min,74.89005872459252
Requested Positive aFRR Balancing Energy (kWh)_t-585min,74.87790146163123
Wind Power Actual - Net Operational Control_t-405min,74.84117143416083
Estimated Solar Power Production (Day-Ahead)_t+450min,74.81596556251091
Wind Power Actual - Net Commercial Settlement_t-330min,74.7704702059364
Activated Positive aFRR Balancing Energy (kWh)_t-480min,74.67789659673578
HU-HR_t-165min,74.67590428040884
HU-HR_t-540min,74.67041719400424
HU-RS_t-435min,74.65178172521455
HU-SK Schedule_t+495min,74.61505630211228
Estimated Wind Power Production (Day-Ahead)_t+555min,74.50191365427644
Gross Certified System Load (Actual)_t-510min,74.47365256419437
HU-HR Schedule_t+540min,74.3925276866447
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-165min,74.38449477117595
Activated Positive aFRR Balancing Energy Cost (HUF)_t-180min,74.30938040694907
HU-HR_t-360min,74.30633044702071
HU-RS_t-15min,74.2896241488595
Activated Positive aFRR Balancing Energy (kWh)_t-75min,74.19277743227046
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-405min,74.14547131277598
Wind Power Actual - Net Commercial Settlement_t-540min,74.12844386737645
HU-HR_t-420min,74.11050446150175
Positive GCC Energy (kWh)_t-120min,74.09564017925697
Requested Positive aFRR Balancing Energy (kWh)_t-570min,74.08812047252482
System Direction (kWh)_t-570min,73.906561404185
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-585min,73.78101298892216
Gross Planned Power Plant Generation_t+285min,73.75150466266741
HU-AT_t-240min,73.71266027349688
HU-AT_t-270min,73.64685624514327
Estimated Solar Power Production (Day-Ahead)_t+600min,73.60980962612166
Wind Power Actual - Net Commercial Settlement_t-360min,73.56921331192741
HU-AT Schedule_t+375min,73.49283773983576
Activated Positive aFRR Balancing Energy Cost (HUF)_t-390min,73.45512857816236
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-300min,73.33334267284451
Estimated Solar Power Production (Day-Ahead)_t+30min,73.27044626187416
Requested Positive aFRR Balancing Energy (kWh)_t-390min,73.23485447178315
HU-AT_t-375min,73.16206454008466
Estimated Wind Power Production (Current)_t+285min,73.06618465716927
Estimated Solar Power Production (Current)_t+450min,73.02392068122901
Gross Certified System Load (Actual)_t-210min,72.974285961496
HU-RO_t-555min,72.92808154098933
Estimated Solar Power Production (Current)_t+330min,72.82665224244681
Gross Planned Power Plant Generation_t+540min,72.80735259439484
HU-RS_t-225min,72.78453923292936
Estimated Wind Power Production (Intraday)_t+540min,72.78141788886398
Requested Negative aFRR Balancing Energy (kWh)_t-555min,72.69904446462206
Wind Power Actual - Net Commercial Settlement_t-585min,72.66547878215152
System Direction (kWh)_t-585min,72.63781488609892
Negative GCC Energy (kWh)_t-435min,72.60961538707352
Estimated Solar Power Production (Current)_t+390min,72.59767368117816
HU-RS Schedule_t+480min,72.5841847726721
Wind Power Actual - Net Commercial Settlement_t-600min,72.53735499641593
Solar Power Plants Net (Operational Control)_t-225min,72.37718939329397
Activated Positive aFRR Balancing Energy Cost (HUF)_t-465min,72.32418121560178
Gross Actual Power Plant Generation_t-120min,72.24054253863746
Activated Positive aFRR Balancing Energy (kWh)_t-450min,72.18702291861999
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-135min,72.05293066683285
Estimated Wind Power Production (Day-Ahead)_t+240min,72.03790651878334
HU-HR_t-15min,71.99327558724133
HU-RS_t-495min,71.87021096789766
Wind Power Actual - Net Commercial Settlement_t-435min,71.85897317851658
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-495min,71.7086790712275
ssrd_std_t+60min,71.695635103793
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-225min,71.69034981734202
Estimated Wind Power Production (Intraday),71.64914759394517
Activated Positive aFRR Balancing Energy Cost (HUF)_t-375min,71.62232191105822
HU-RS Schedule_t+600min,71.45721265680746
HU-RO_t-420min,71.29462426203517
Estimated Wind Power Production (Day-Ahead)_t+270min,71.22530189004776
Estimated Wind Power Production (Current)_t+405min,71.13546534581445
Requested Positive aFRR Balancing Energy (kWh)_t-525min,71.00287383782282
Estimated Wind Power Production (Intraday)_t+555min,70.9899664526866
10m_wind_speed_mean_t+15min,70.94486870080813
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-435min,70.88950680447978
Estimated Wind Power Production (Intraday)_t+570min,70.8839353693534
Wind Power Actual - Net Commercial Settlement_t-150min,70.60312318413271
Gross System Load Forecast (Day-Ahead)_t+435min,70.59472036555309
HU-UA Schedule_t+210min,70.5837615397148
HU-RO_t-435min,70.51695599498059
System Direction (kWh)_t-210min,70.2933567126448
Positive GCC Energy (kWh)_t-255min,70.2798868110292
Activated Positive aFRR Balancing Energy Cost (HUF)_t-420min,70.18153636036588
HU-HR Schedule_t+315min,70.1680514276801
Activated Positive aFRR Balancing Energy Cost (HUF)_t-255min,70.15921026189977
Gross Planned Power Plant Generation_t+210min,70.02910215984882
HU-AT_t-105min,70.02006175360307
Gross System Load Forecast (Day-Ahead)_t+660min,69.87200819180876
Activated Positive aFRR Balancing Energy Cost (HUF)_t-165min,69.80248870790588
Gross System Load Forecast (Day-Ahead)_t+495min,69.75002822319752
Gross Planned Power Plant Generation_t+510min,69.72196833950645
temp_std_t+15min,69.6620981155373
HU-HR Schedule_t+495min,69.62887027122508
HU-RS Schedule_t+315min,69.53342755729383
Estimated Wind Power Production (Day-Ahead)_t+525min,69.5010759010267
HU-RO_t-105min,69.42521958189079
HU-RO_t-465min,69.4060771863215
HU-AT_t-435min,69.3717518429464
HU-AT_t-555min,69.17686176806997
Estimated Solar Power Production (Day-Ahead)_t+180min,69.09764891305788
HU-RO_t-375min,68.90302935531683
HU-RS_t-510min,68.877300471236
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-255min,68.78965843515758
System Direction (kWh)_t-90min,68.68077470002945
Requested Positive aFRR Balancing Energy (kWh)_t-75min,68.4363506055209
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-150min,68.30987327806456
Gross Certified System Load (Actual)_t-75min,68.28346724773318
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-330min,68.26695847140785
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-420min,68.23572616038057
Requested Positive aFRR Balancing Energy (kWh)_t-195min,68.20021580159316
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-285min,68.19774178907555
HU-RS Schedule_t+675min,68.18162722649042
HU-HR_t-600min,67.93815711716138
HU-SK Schedule_t+420min,67.86672720567408
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-360min,67.76064121673106
HU-RS_t-330min,67.6818781580654
Gross Certified System Load (Actual)_t-465min,67.68091584666492
HU-RO_t-180min,67.54817293026655
Estimated Wind Power Production (Day-Ahead)_t+540min,67.4496199833471
Activated Positive aFRR Balancing Energy (kWh)_t-540min,67.30568118744095
Gross System Load Forecast (Day-Ahead)_t+300min,67.14855872953237
Gross System Load Forecast (Day-Ahead)_t+450min,67.14429678300982
HU-AT_t-360min,67.10000900498123
HU-RS_t-420min,67.08520689021478
HU-RO_t-315min,66.8620473002716
Estimated Wind Power Production (Intraday)_t+420min,66.82486315296111
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-600min,66.80499378489343
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-225min,66.75345549008446
HU-RO_t-345min,66.61218404181268
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-195min,66.5011395623597
HU-RS_t-150min,66.41672355316713
HU-HR Schedule_t+300min,66.36501144075365
Estimated Wind Power Production (Day-Ahead)_t+60min,66.34414493335463
Gross System Load Forecast (Day-Ahead)_t+600min,66.30624974704821
Wind Power Actual - Net Operational Control_t-375min,66.21686529062876
Activated Positive aFRR Balancing Energy (kWh)_t-315min,66.18200954731745
Wind Power Actual - Net Commercial Settlement_t-120min,66.15816622410782
Estimated Wind Power Production (Intraday)_t+495min,66.11796396445833
System Direction (kWh)_t-330min,66.0536404758145
Estimated Solar Power Production (Current)_t+480min,66.02584134152731
Activated Positive aFRR Balancing Energy Cost (HUF)_t-480min,65.97754626181087
HU-RS_t-75min,65.9404776644187
Estimated Wind Power Production (Current)_t+555min,65.80946868511211
Wind Power Actual - Net Operational Control_t-345min,65.78430228380483
Estimated Wind Power Production (Current)_t+300min,65.75931122066062
Estimated Solar Power Production (Current)_t+465min,65.72483895868616
Wind Power Actual - Net Commercial Settlement_t-195min,65.71113878150618
Estimated Wind Power Production (Intraday)_t+390min,65.66955993796236
Estimated Solar Power Production (Intraday)_t+255min,65.66702845123997
Estimated Solar Power Production (Current)_t+525min,65.53748110344902
HU-RS Schedule_t+705min,65.44382438517515
HU-HR_t-180min,65.37465650177273
HU-SK_t-450min,65.23424434022456
Positive GCC Energy (kWh)_t-315min,65.20496741784753
HU-AT_t-585min,65.19289334834073
HU-SK_t-330min,65.19110074718984
HU-HR_t-450min,65.0448962511479
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-105min,64.98986252900619
HU-AT_t-225min,64.76178589297531
HU-RS Schedule_t+570min,64.54240921694263
Wind Power Actual - Net Operational Control_t-510min,64.50326893984865
Estimated Wind Power Production (Current)_t+510min,63.87255391200679
Requested Negative aFRR Balancing Energy (kWh)_t-210min,63.80333239441038
Requested Positive aFRR Balancing Energy (kWh)_t-555min,63.7958108083523
HU-RO_t-165min,63.67719379936555
HU-RS_t-585min,63.63936670713896
HU-RS Schedule_t+135min,63.62556801203391
temp_std_t+30min,63.57627833332955
Gross Certified System Load (Actual)_t-405min,63.37595575234368
HU-AT_t-165min,63.31976114138953
Estimated Wind Power Production (Intraday)_t+255min,63.14957527042022
100m_wind_speed_mean_t+45min,63.05995605838963
Activated Negative aFRR Balancing Energy (kWh)_t-135min,63.04250555106678
HU-RO_t-360min,62.98184512958194
Estimated Wind Power Production (Day-Ahead)_t+300min,62.902638348573895
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-120min,62.81602806145891
100m_wind_speed_mean_t+75min,62.675286972411605
HU-RO_t-15min,62.59439326196307
HU-RS Schedule_t+540min,62.55737362433187
Estimated Wind Power Production (Intraday)_t+345min,62.488805372401714
HU-SK Schedule_t+660min,62.483617509579474
HU-RS Schedule_t+435min,62.43504474022808
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-465min,62.41970461255943
Requested Positive aFRR Balancing Energy (kWh)_t-435min,62.405845742018265
HU-SK Schedule_t+375min,62.36903777685285
Estimated Solar Power Production (Day-Ahead)_t+525min,62.335310048981775
Activated Positive aFRR Balancing Energy Cost (HUF)_t-495min,62.26483307520489
Activated Positive aFRR Balancing Energy (kWh)_t-405min,62.237574849598275
Estimated Solar Power Production (Day-Ahead)_t+150min,62.16101387668525
Estimated Solar Power Production (Current)_t+600min,62.12108221538072
Estimated Solar Power Production (Intraday)_t+390min,62.11118433106019
100m_wind_speed_std_t+75min,62.04788959470401
Activated Positive aFRR Balancing Energy (kWh)_t-90min,62.041122078614876
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-555min,61.96002067095024
Activated Positive aFRR Balancing Energy (kWh)_t-210min,61.85294044979503
HU-HR_t-525min,61.83639342605828
Estimated Wind Power Production (Day-Ahead)_t+315min,61.74990255063445
Estimated Wind Power Production (Current)_t+570min,61.650458367416
Activated Positive aFRR Balancing Energy (kWh)_t-390min,61.604183198487966
Estimated Wind Power Production (Day-Ahead)_t+450min,61.59339291445622
HU-RS Schedule_t+525min,61.45767724620227
Activated Negative aFRR Balancing Energy Cost (HUF)_t-165min,61.31013943304731
HU-HR_t-225min,61.22060513480644
HU-UA_t-600min,61.18062276315817
Estimated Solar Power Production (Day-Ahead)_t+510min,61.11285176132876
System Direction (kWh)_t-480min,61.08317956028575
System Direction (kWh)_t-465min,61.072619006512824
Wind Power Actual - Net Operational Control_t-465min,61.05531914759674
Estimated Wind Power Production (Current)_t+45min,61.03303444119429
Estimated Wind Power Production (Intraday)_t+315min,60.99927704594796
HU-SK Schedule_t+435min,60.955027096325566
Gross Actual Power Plant Generation_t-405min,60.721041354043436
Activated Positive aFRR Balancing Energy (kWh)_t-600min,60.69918066593315
HU-HR_t-300min,60.47045484875125
Activated Positive aFRR Balancing Energy (kWh)_t-135min,60.425784436043884
Activated Negative aFRR Balancing Energy (kWh)_t-210min,60.398684221830784
HU-HR_t-135min,60.316662970718696
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-480min,60.28923632553442
System Direction (kWh)_t-420min,60.26839099963409
HU-SK Schedule_t+720min,60.1962294603653
Gross Actual Power Plant Generation_t-150min,60.17387090986549
System Direction (kWh)_t-435min,60.17296360060976
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-315min,60.1274509250738
Positive GCC Energy (kWh)_t-405min,59.9799824023706
Requested Positive aFRR Balancing Energy (kWh)_t-510min,59.968413371927944
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-585min,59.93207272629307
Activated Positive aFRR Balancing Energy (kWh)_t-495min,59.92103449785721
Wind Power Actual - Net Commercial Settlement_t-255min,59.90459196867913
Wind Power Actual - Net Commercial Settlement_t-480min,59.839485378221205
Wind Power Actual - Net Operational Control_t-555min,59.828725768672314
HU-HR Schedule_t+705min,59.78559310890326
HU-RO_t-120min,59.68457256797154
HU-RS Schedule_t+690min,59.65000185137144
Activated Positive aFRR Balancing Energy (kWh)_t-105min,59.6056191391415
Wind Power Actual - Net Commercial Settlement_t-420min,59.59120709175254
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-210min,59.42133785729967
Requested Positive aFRR Balancing Energy (kWh)_t-330min,59.284580112740784
HU-HR Schedule_t+585min,59.27485529275791
Positive GCC Energy (kWh)_t-570min,59.212500648101184
HU-RS Schedule_t+585min,59.18724233937795
Wind Power Actual - Net Operational Control_t-270min,59.12904537043814
Positive GCC Energy (kWh)_t-225min,59.073053422426554
10m_wind_speed_mean_t+45min,58.99134216077796
HU-HR_t-210min,58.63982821621674
HU-RS_t-135min,58.62520952578497
Wind Power Actual - Net Commercial Settlement_t-285min,58.60757671702021
Requested Positive aFRR Balancing Energy (kWh)_t-405min,58.60510736664423
HU-RS_t-180min,58.49493734774292
Activated Negative aFRR Balancing Energy Cost (HUF)_t-420min,58.29444379057171
Estimated Wind Power Production (Intraday)_t+465min,58.02662455774193
Activated Positive aFRR Balancing Energy Cost (HUF)_t-585min,57.992055478699946
Estimated Solar Power Production (Intraday)_t+465min,57.981890483488385
System Direction (kWh)_t-450min,57.96362876947463
Positive GCC Energy (kWh)_t-450min,57.905987679548275
System Direction (kWh)_t-375min,57.83204170635115
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-495min,57.7323772408847
HU-RS_t-570min,57.705259376704795
Estimated Wind Power Production (Current)_t+465min,57.69871886297126
HU-RS Schedule_t+210min,57.655777565228064
Positive GCC Energy (kWh)_t-150min,57.45907547318468
Negative GCC Energy (kWh)_t-555min,57.41071552840047
Positive GCC Energy (kWh)_t-390min,57.15936133546762
HU-RS Schedule_t+660min,57.05201537977054
HU-HR Schedule_t+465min,57.04884333366749
HU-HR_t-435min,57.03950870847592
HU-RS Schedule_t+270min,56.99638836579059
Gross Certified System Load (Actual)_t-225min,56.81296457587173
Negative GCC Energy (kWh)_t-600min,56.7764330181844
Positive GCC Energy (kWh)_t-435min,56.72772760596568
Gross Planned Power Plant Generation_t+435min,56.624338278718525
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-570min,56.333937509336955
Activated Positive aFRR Balancing Energy (kWh)_t-150min,56.23251562966086
Wind Power Actual - Net Operational Control_t-105min,56.11498854586004
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-120min,55.94339199403389
HU-AT_t-120min,55.865628939873055
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-600min,55.83409529840301
Estimated Wind Power Production (Intraday)_t+375min,55.62380604278652
HU-SK Schedule_t+405min,55.55123790398234
Estimated Wind Power Production (Day-Ahead)_t+435min,55.515330192876185
Estimated Wind Power Production (Intraday)_t+330min,55.44846140546031
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-465min,55.29645909903163
Gross Certified System Load (Actual)_t-90min,55.292805249015224
Wind Power Actual - Net Commercial Settlement_t-390min,55.276726203171165
Estimated Wind Power Production (Day-Ahead)_t+345min,55.26630179446819
Gross Actual Power Plant Generation_t-420min,55.2157318438826
HU-AT_t-180min,55.196755694819714
HU-HR Schedule_t+480min,55.11623208075482
Requested Positive aFRR Balancing Energy (kWh)_t-210min,54.79071901100387
Estimated Solar Power Production (Day-Ahead)_t+225min,54.76105865072202
HU-HR_t-60min,54.700689769035044
HU-AT_t-315min,54.695188854776234
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-540min,54.67933228807252
Estimated Wind Power Production (Current)_t+480min,54.33973847516303
HU-RS_t-315min,54.29487166755591
Estimated Wind Power Production (Current)_t+525min,54.131907236413824
HU-AT_t-390min,53.96103223388845
Estimated Wind Power Production (Day-Ahead)_t+255min,53.901420198089866
Activated Positive aFRR Balancing Energy Cost (HUF)_t-555min,53.73788628468183
HU-HR_t-45min,53.341493391966615
Positive GCC Energy (kWh)_t-240min,53.318903490376194
HU-HR_t-120min,53.24845065631321
Wind Power Actual - Net Commercial Settlement_t-240min,52.99023626958664
HU-AT_t-195min,52.954417531852165
HU-RS_t-165min,52.78381377629902
System Direction (kWh)_t-540min,52.76197431150088
Activated Positive aFRR Balancing Energy Cost (HUF)_t-450min,52.6080058812773
Wind Power Actual - Net Operational Control_t-210min,52.57141105108625
Wind Power Actual - Net Operational Control_t-150min,52.542982297962546
Wind Power Actual - Net Commercial Settlement_t-555min,52.508449083288745
Activated Positive aFRR Balancing Energy Cost (HUF)_t-540min,52.47309291569208
Estimated Wind Power Production (Day-Ahead)_t+405min,52.46618528430611
Estimated Wind Power Production (Current)_t+390min,52.37990848671622
HU-HR_t-150min,52.333381696523816
Gross System Load Forecast (Day-Ahead)_t+525min,52.15878253015753
Activated Positive aFRR Balancing Energy (kWh)_t-555min,52.1277198409957
Wind Power Actual - Net Commercial Settlement_t-375min,52.05319219787604
Negative GCC Energy (kWh)_t-570min,52.047373313102526
System Direction (kWh)_t-195min,52.02757806657719
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-255min,52.02122376188284
Gross Planned Power Plant Generation_t+660min,51.96096091055567
Wind Power Actual - Net Operational Control_t-480min,51.9598951409057
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-315min,51.90280317610323
Activated Positive aFRR Balancing Energy (kWh)_t-165min,51.70831233966584
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-210min,51.66727272432149
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-480min,51.589222863012424
Requested Positive aFRR Balancing Energy (kWh)_t-375min,51.58460875123457
System Direction (kWh)_t-510min,51.575818451798554
Estimated Wind Power Production (Day-Ahead)_t+15min,51.554867080774684
Wind Power Actual - Net Operational Control_t-570min,51.425233326510195
HU-RO_t-600min,51.36965507559927
Activated Positive aFRR Balancing Energy Cost (HUF)_t-330min,51.32226439084328
Estimated Wind Power Production (Current)_t+15min,51.28699065529713
100m_wind_speed_std_t+60min,51.19895443327712
Positive GCC Energy (kWh)_t-585min,51.17790473448687
HU-SK Schedule_t+615min,51.161984200120045
Estimated Wind Power Production (Day-Ahead)_t+480min,51.045998372460865
Requested Positive aFRR Balancing Energy (kWh)_t-315min,50.99551139641906
HU-SK Schedule_t+675min,50.990981052489715
HU-HR_t-570min,50.93643910940206
Gross Certified System Load (Actual)_t-390min,50.89695387492247
Wind Power Actual - Net Commercial Settlement_t-210min,50.879860952324705
HU-SK Schedule_t+630min,50.763224584356145
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-270min,50.66739751028409
Wind Power Actual - Net Commercial Settlement_t-300min,50.62586294408561
HU-RS Schedule_t+165min,50.547391662742584
Positive GCC Energy (kWh)_t-555min,50.43085863549106
Estimated Wind Power Production (Intraday)_t+450min,50.36376439517699
Estimated Wind Power Production (Intraday)_t+210min,50.33669275761031
HU-RS Schedule_t+255min,50.24247656353134
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-330min,50.21133785945996
Estimated Wind Power Production (Intraday)_t+480min,49.983234188479756
Wind Power Actual - Net Operational Control_t-525min,49.89614640424069
Requested Positive aFRR Balancing Energy (kWh)_t-105min,49.88582997365207
Positive GCC Energy (kWh)_t-135min,49.67172973821306
Estimated Wind Power Production (Current)_t+360min,49.63553608607492
Wind Power Actual - Net Operational Control_t-75min,49.61314890846463
Estimated Wind Power Production (Intraday)_t+270min,49.549405478545864
Activated Positive aFRR Balancing Energy (kWh)_t-585min,49.051763048905535
System Direction (kWh)_t-405min,48.827903265848406
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-270min,48.80183777491065
100m_wind_speed_std_t+15min,48.65762910974211
Estimated Wind Power Production (Day-Ahead)_t+285min,48.582764338751375
Estimated Wind Power Production (Intraday)_t+510min,48.56955714839127
Activated Positive aFRR Balancing Energy Cost (HUF)_t-435min,48.475744282590384
Estimated Wind Power Production (Intraday)_t+45min,48.399202949397896
Estimated Wind Power Production (Day-Ahead)_t+90min,48.373153559360176
Estimated Wind Power Production (Intraday)_t+30min,48.309899364615
HU-RS_t-60min,48.29859325919496
Estimated Solar Power Production (Day-Ahead)_t+540min,48.12250545325361
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-450min,48.078170054912235
Estimated Wind Power Production (Day-Ahead)_t+585min,48.064763985192855
Estimated Wind Power Production (Day-Ahead)_t+390min,48.054343040657
Estimated Wind Power Production (Current)_t+435min,47.791588258363014
HU-SK Schedule_t+510min,47.755466550344956
Requested Positive aFRR Balancing Energy (kWh)_t-90min,47.73285586080966
HU-HR_t-240min,47.65313174224039
Activated Negative aFRR Balancing Energy Cost (HUF)_t-180min,47.41059543092807
Estimated Wind Power Production (Current)_t+420min,47.368705298955256
Wind Power Actual - Net Commercial Settlement_t-495min,47.33469539932863
Activated Positive aFRR Balancing Energy (kWh)_t-120min,47.17834991285423
Activated Positive aFRR Balancing Energy Cost (HUF)_t-210min,47.063098033359886
Activated Positive aFRR Balancing Energy Cost (HUF)_t-315min,46.9101364197101
100m_wind_speed_std_t+30min,46.80069532977092
Estimated Wind Power Production (Day-Ahead)_t+420min,46.450454075055816
System Direction (kWh)_t-525min,46.43125657883128
Estimated Wind Power Production (Intraday)_t+405min,46.316163014318015
Activated Positive aFRR Balancing Energy Cost (HUF)_t-270min,46.29729124489238
Activated Positive aFRR Balancing Energy (kWh)_t-510min,46.17888129774066
Gross System Load Forecast (Day-Ahead)_t+345min,45.99253665023356
Wind Power Actual - Net Operational Control_t-165min,45.98269407255549
Estimated Wind Power Production (Day-Ahead)_t+465min,45.84412103748876
Estimated Wind Power Production (Day-Ahead)_t+375min,45.82076167544268
Estimated Wind Power Production (Intraday)_t+300min,45.726395557580894
Wind Power Actual - Net Operational Control_t-180min,45.67450419528499
HU-SK_t-390min,45.55468811318635
Requested Positive aFRR Balancing Energy (kWh)_t-120min,45.49370638068864
HU-AT_t-405min,45.48107449854175
Positive GCC Energy (kWh)_t-210min,45.305802573630906
Wind Power Actual - Net Operational Control_t-495min,45.03790917536476
100m_wind_speed_std_t+45min,44.860781206788126
Activated Positive aFRR Balancing Energy Cost (HUF)_t-195min,44.844349969613106
HU-RS_t-105min,44.61367769673495
Wind Power Actual - Net Commercial Settlement_t-450min,44.597104699157526
Estimated Wind Power Production (Intraday)_t+600min,44.48768549573153
