feature,mean_abs_shap
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-105min,404.7680936217325
HU-SK Schedule_t+435min,404.57473037221496
HU-HR_t-75min,404.5596803287781
Gross System Load Forecast (Day-Ahead)_t+570min,404.44353224952084
Activated Positive aFRR Balancing Energy Cost (HUF)_t-180min,404.3209975656622
Solar Power Plants Net (Operational Control)_t-570min,404.263313780703
Solar Power Plants Net (Operational Control)_t-540min,402.2214111903411
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-360min,402.2110471932646
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-180min,401.7332885780906
HU-HR_t-30min,401.70325779044384
HU-UA_t-210min,400.2681837276117
System Direction (kWh)_t-465min,399.6886622831362
Requested Negative aFRR Balancing Energy (kWh)_t-210min,399.4822292522572
Estimated Wind Power Production (Day-Ahead)_t+285min,399.4309416436359
Estimated Wind Power Production (Day-Ahead)_t+480min,398.1548194952338
Gross Planned Power Plant Generation_t+585min,397.92999761621996
Estimated Solar Power Production (Intraday)_t+360min,397.84690091785376
Estimated Wind Power Production (Day-Ahead)_t+450min,396.620325001123
Positive GCC Energy (kWh)_t-270min,395.91953492854446
HU-HR Schedule_t+285min,395.69564843548625
Gross Certified System Load (Actual)_t-510min,395.47753626951635
Wind Power Actual - Net Operational Control_t-285min,395.3514461904545
HU-HR Schedule_t+315min,395.10236307294053
HU-SK Schedule_t+690min,395.01515686246
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-375min,394.4786411547496
System Direction (kWh)_t-165min,394.25314847656375
HU-RO_t-585min,394.2173865230816
Gross Planned Power Plant Generation_t+450min,393.5261016423636
HU-SK_t-555min,392.9486232932412
temp_std,392.7759659588081
Activated Negative aFRR Balancing Energy (kWh)_t-255min,392.1630147223933
Negative GCC Energy (kWh)_t-420min,391.9629767872568
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-165min,391.42796466961505
HU-HR_t-555min,391.3596752815777
HU-RO_t-330min,391.20687926747956
Activated Positive aFRR Balancing Energy Cost (HUF)_t-465min,390.6980988795392
HU-UA Schedule_t+300min,390.51989394986686
HU-UA Schedule_t+285min,390.31774392734735
HU-UA_t-90min,390.2531749151169
Activated Negative aFRR Balancing Energy (kWh)_t-165min,390.03064363747376
Estimated Solar Power Production (Current)_t+345min,390.0195708362822
Requested Negative aFRR Balancing Energy (kWh)_t-105min,389.69498682256835
HU-RO Schedule_t+330min,389.36630952664115
Gross Certified System Load (Actual)_t-405min,389.3059379200326
HU-SK_t-375min,388.7676426074754
Requested Positive aFRR Balancing Energy (kWh)_t-510min,388.38636196621195
Activated Negative aFRR Balancing Energy Cost (HUF)_t-15min,387.96641096002253
Gross Planned Power Plant Generation_t+300min,387.2636436115935
HU-HR Schedule_t+600min,386.27146457517904
Gross Actual Power Plant Generation_t-585min,384.8695356706929
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-600min,384.6468843032668
Gross Certified System Load (Actual)_t-135min,384.1462048538531
Requested Negative aFRR Balancing Energy (kWh)_t-375min,384.05907860219423
Requested Positive aFRR Balancing Energy (kWh)_t-135min,383.78658225941814
Estimated Wind Power Production (Current)_t+540min,383.10485018999316
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-510min,382.09585376382717
Wind Power Actual - Net Commercial Settlement_t-135min,382.03318808052745
Solar Power Plants Net (Operational Control)_t-225min,381.9518465651762
Activated Positive aFRR Balancing Energy Cost (HUF)_t-255min,381.47030468393
Estimated Solar Power Production (Current)_t+450min,381.385885440155
Positive GCC Energy (kWh)_t-555min,380.425580018391
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-330min,380.2393765438796
Activated Positive aFRR Balancing Energy (kWh)_t-480min,379.9718766496551
Activated Positive aFRR Balancing Energy (kWh)_t-135min,379.62786595072754
HU-RS Schedule_t+405min,379.19120925764867
HU-HR_t-90min,379.17907939295065
Estimated Solar Power Production (Day-Ahead)_t+120min,379.02433282960624
Wind Power Actual - Net Commercial Settlement_t-435min,378.7847402324834
Gross Certified System Load (Actual)_t-195min,378.6965802031005
System Direction (kWh)_t-495min,377.67085022289683
HU-HR Schedule_t+465min,377.2833173507943
Estimated Wind Power Production (Day-Ahead)_t+555min,377.03423235079333
Activated Positive aFRR Balancing Energy Cost (HUF)_t-195min,376.97117193574627
HU-HR Schedule_t+585min,376.65134659934955
Estimated Wind Power Production (Intraday)_t+225min,376.5939019589483
HU-SK Schedule_t+525min,376.2694407495794
HU-RS Schedule_t+300min,375.59595277596264
Requested Negative aFRR Balancing Energy (kWh)_t-435min,375.3232629334882
Estimated Wind Power Production (Day-Ahead)_t+570min,374.9500361721789
Wind Power Actual - Net Operational Control_t-120min,374.6896869935345
HU-HR_t-285min,374.1634282306253
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-375min,374.0568538846197
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-285min,373.6988694442494
Estimated Wind Power Production (Current)_t+405min,373.65389691839056
Estimated Solar Power Production (Current),373.2441244903488
Estimated Wind Power Production (Day-Ahead)_t+255min,372.9589508298538
Gross Certified System Load (Actual)_t-180min,372.91655754898306
Estimated Wind Power Production (Intraday)_t+525min,372.84788220254677
Activated Negative aFRR Balancing Energy (kWh)_t-375min,372.68640709240884
HU-AT Schedule_t+705min,372.4446004006984
Estimated Solar Power Production (Intraday)_t+270min,371.6677697659504
Gross Certified System Load (Actual)_t-255min,371.5163807026621
Gross Actual Power Plant Generation_t-105min,371.47633632664815
HU-RO_t-465min,370.813728985832
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-405min,370.40665123854967
Estimated Wind Power Production (Current)_t+45min,369.6935059357009
HU-RS_t-315min,369.535526488834
Gross Actual Power Plant Generation_t-135min,369.17047238945247
HU-SK Schedule_t+420min,369.12117461006204
HU-SK_t-60min,368.7244792578321
HU-RS Schedule_t+720min,368.3935368233707
HU-RO Schedule_t+135min,368.1424319670567
Wind Power Actual - Net Commercial Settlement_t-120min,367.7916422534925
HU-HR_t-345min,367.27218568034374
Estimated Wind Power Production (Day-Ahead)_t+540min,367.1565824819602
Estimated Solar Power Production (Day-Ahead)_t+15min,366.8268269348644
Solar Power Plants Net (Operational Control)_t-585min,366.13937026676246
Wind Power Actual - Net Commercial Settlement_t-255min,365.5250097610664
Activated Negative aFRR Balancing Energy Cost (HUF)_t-30min,365.4242485861063
Positive GCC Energy (kWh)_t-105min,365.4176728945695
HU-AT_t-90min,365.0441765595971
Estimated Solar Power Production (Current)_t+285min,364.3581537871837
Negative GCC Energy (kWh)_t-600min,363.48222507627213
HU-RS_t-45min,363.46072621674415
HU-RO_t-45min,363.1477958820109
HU-AT_t-315min,362.4308940609077
Estimated Solar Power Production (Current)_t+360min,361.9923968817783
Estimated Wind Power Production (Day-Ahead)_t+105min,361.4686558940673
Wind Power Actual - Net Commercial Settlement_t-375min,360.5952933362366
Wind Power Actual - Net Operational Control_t-465min,360.461777877489
HU-SK_t-105min,359.5544480224625
Gross Certified System Load (Actual)_t-240min,358.539623626971
System Direction (kWh)_t-225min,358.30159935461654
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-270min,357.93103591139055
HU-SK_t-225min,357.8453853941035
Wind Power Actual - Net Operational Control_t-585min,357.75552981951984
Activated Positive aFRR Balancing Energy (kWh)_t-525min,357.5436883242247
Wind Power Actual - Net Commercial Settlement_t-570min,357.28758702108786
Activated Negative aFRR Balancing Energy (kWh)_t-555min,357.1654663928665
Gross Certified System Load (Actual)_t-465min,357.0695178385589
Gross Certified System Load (Actual)_t-105min,356.97064900394054
Requested Positive aFRR Balancing Energy (kWh)_t-540min,355.735741288481
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-210min,355.03883135322934
HU-RS_t-525min,354.8407620701575
Estimated Wind Power Production (Current)_t+480min,354.72783670048085
Estimated Wind Power Production (Current)_t+30min,354.3604401320125
Wind Power Actual - Net Operational Control_t-435min,353.76575534873234
Solar Power Plants Net (Operational Control)_t-510min,353.55600102606115
HU-HR Schedule_t+480min,353.2168606844021
100m_wind_speed_std_t+60min,353.2040697673725
Positive GCC Energy (kWh)_t-345min,352.8480604457118
Estimated Wind Power Production (Intraday)_t+285min,352.6195474995885
HU-RS_t-300min,352.5093933744348
HU-RS_t-405min,352.09453163475894
Estimated Wind Power Production (Day-Ahead)_t+345min,351.5774331976931
Requested Positive aFRR Balancing Energy (kWh)_t-75min,351.3076432916972
Estimated Wind Power Production (Intraday)_t+210min,351.1145518033496
System Direction (kWh)_t-540min,350.8242119260845
System Direction (kWh)_t-195min,350.57120961997526
HU-RS_t-165min,350.4516746941581
HU-AT_t-390min,349.6085351085228
100m_wind_speed_std_t+15min,349.07157362010486
HU-SK Schedule_t+375min,347.03125741044795
Wind Power Actual - Net Commercial Settlement_t-75min,346.39113961616926
System Direction (kWh)_t-330min,346.297624458124
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-360min,345.89271651124403
Negative GCC Energy (kWh)_t-555min,345.71998377636305
Solar Power Plants Net (Operational Control)_t-525min,344.89507166300115
Activated Positive aFRR Balancing Energy Cost (HUF)_t-120min,344.35248493449234
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-570min,344.30002865712424
Wind Power Actual - Net Operational Control_t-150min,344.1345502644617
HU-RO_t-135min,343.9973092460017
Wind Power Actual - Net Commercial Settlement_t-210min,343.5765118484432
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-585min,343.2272344581457
HU-HR_t-315min,343.0321149758997
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-525min,341.2987302779103
Gross Certified System Load (Actual)_t-420min,341.048602847214
Activated Positive aFRR Balancing Energy Cost (HUF)_t-405min,340.7124703097044
Estimated Solar Power Production (Current)_t+570min,339.4434914681742
HU-HR_t-120min,339.40834602036483
HU-RS_t-120min,339.2324227087745
Activated Positive aFRR Balancing Energy Cost (HUF)_t-330min,339.0369126986949
HU-RS_t-15min,338.94180493811353
HU-AT_t-585min,338.0988446115732
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-225min,337.63661172256013
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-165min,337.2896806329187
HU-RS_t-420min,336.692662471718
HU-RS Schedule_t+570min,336.5638281468255
HU-HR Schedule_t+660min,336.49479471442044
System Direction (kWh)_t-360min,336.3745093247396
Activated Positive aFRR Balancing Energy Cost (HUF)_t-210min,336.0808319653996
Estimated Solar Power Production (Intraday)_t+315min,335.8230405223784
Estimated Solar Power Production (Day-Ahead)_t+465min,335.6380516491814
Activated Negative aFRR Balancing Energy (kWh)_t-570min,335.5424530767289
ssrd_std_t+60min,335.2276549579231
Wind Power Actual - Net Commercial Settlement_t-585min,334.86511564715147
HU-RS Schedule_t+210min,334.5422160141371
Requested Positive aFRR Balancing Energy (kWh)_t-480min,334.22569292577657
Positive GCC Energy (kWh)_t-150min,334.08409169660786
10m_wind_speed_std_t+45min,334.0553385836742
Activated Positive aFRR Balancing Energy Cost (HUF)_t-315min,333.5285642174299
HU-RS_t-135min,333.1021822090965
HU-SK Schedule_t+630min,332.77722403504185
HU-RO_t-600min,332.5949835680744
Gross Certified System Load (Actual)_t-120min,332.5530366325363
Requested Positive aFRR Balancing Energy (kWh)_t-495min,331.3548116921474
HU-AT_t-330min,331.3330370912977
Requested Positive aFRR Balancing Energy (kWh)_t-165min,331.2524906086635
Estimated Wind Power Production (Current)_t+465min,331.24347428318515
Estimated Solar Power Production (Intraday)_t+255min,330.3352987026162
HU-RS_t-585min,330.29584163355435
Gross Certified System Load (Actual)_t-285min,329.3393536533572
Wind Power Actual - Net Operational Control_t-495min,328.93928051356
HU-SK_t-45min,328.71914283892403
HU-HR_t-195min,328.52967093147055
Wind Power Actual - Net Operational Control_t-135min,328.4546568403883
HU-RS_t-360min,328.2173345173202
Activated Negative aFRR Balancing Energy (kWh)_t-540min,328.2031548260639
Activated Positive aFRR Balancing Energy (kWh)_t-465min,328.17880656780574
Estimated Solar Power Production (Intraday)_t+420min,328.16452592644987
Negative GCC Energy (kWh)_t-450min,327.9760817169828
HU-RS Schedule_t+495min,327.84247366191903
HU-RS Schedule_t+195min,327.8231037220743
HU-AT_t-570min,327.51101249695563
System Direction (kWh)_t-555min,327.4902310950003
Wind Power Actual - Net Commercial Settlement_t-510min,327.41103694103106
Negative GCC Energy (kWh)_t-585min,327.3586174368543
HU-RS Schedule_t+345min,326.93479198111356
Activated Positive aFRR Balancing Energy Cost (HUF)_t-390min,325.9011201911893
Activated Positive aFRR Balancing Energy Cost (HUF)_t-420min,325.17606925064655
HU-HR_t-435min,324.9199639967616
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-240min,324.71764366892955
Estimated Solar Power Production (Day-Ahead)_t+450min,323.6755859687262
Positive GCC Energy (kWh)_t-120min,323.6224243899734
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-480min,323.0923412321416
Activated Positive aFRR Balancing Energy (kWh)_t-165min,322.8922537378311
Gross Certified System Load (Actual)_t-75min,322.5974677436443
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-150min,321.69680022217767
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-210min,321.66935659857165
Estimated Wind Power Production (Current)_t+450min,321.5474936185679
Activated Positive aFRR Balancing Energy (kWh)_t-450min,321.05946962171646
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-315min,321.05524124008394
Positive GCC Energy (kWh)_t-240min,320.8900425922264
HU-AT_t-105min,320.5331600328701
Estimated Wind Power Production (Current)_t+420min,320.0977903214365
Activated Positive aFRR Balancing Energy Cost (HUF)_t-495min,320.02239910135455
HU-SK Schedule_t+390min,319.7279903954943
System Direction (kWh)_t-375min,319.4452913558877
HU-SK Schedule_t+150min,319.44027351812485
Gross Planned Power Plant Generation_t+480min,319.08119377666026
Estimated Wind Power Production (Intraday)_t+75min,318.7335414965728
Requested Positive aFRR Balancing Energy (kWh)_t-150min,318.6245256200458
Activated Positive aFRR Balancing Energy (kWh)_t-150min,318.4186898368994
HU-HR Schedule_t+300min,318.2475749565341
Estimated Wind Power Production (Current)_t+315min,318.0369178356494
Requested Positive aFRR Balancing Energy (kWh)_t-195min,317.5516493209352
Requested Positive aFRR Balancing Energy (kWh)_t-600min,316.76321096067977
HU-RS_t-240min,316.4845306952947
System Direction (kWh)_t-450min,316.2330876002044
10m_wind_speed_std_t+60min,315.83289579307353
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-120min,315.81191514058287
Activated Positive aFRR Balancing Energy (kWh)_t-255min,315.78943544175195
Wind Power Actual - Net Operational Control_t-480min,315.49161248189523
Estimated Solar Power Production (Intraday)_t+300min,315.2611033710686
Requested Negative aFRR Balancing Energy (kWh)_t-315min,314.475404384501
Estimated Wind Power Production (Day-Ahead)_t+435min,314.34196580657743
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-105min,314.1636040757402
Wind Power Actual - Net Commercial Settlement_t-405min,313.8727934593265
HU-RS_t-195min,313.83119117748265
Requested Positive aFRR Balancing Energy (kWh)_t-465min,313.2505925302204
HU-RO Schedule_t+660min,312.7424522955198
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-285min,312.04470787237426
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-465min,311.6829264400927
HU-AT_t-360min,310.36460814526464
Gross Planned Power Plant Generation_t+555min,310.1528271098124
Wind Power Actual - Net Commercial Settlement_t-390min,309.6479668346966
Estimated Wind Power Production (Current)_t+585min,308.8899546658866
Gross Actual Power Plant Generation_t-555min,308.72299223475727
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-255min,308.6775469100036
Positive GCC Energy (kWh)_t-450min,308.4657969831773
Requested Positive aFRR Balancing Energy (kWh)_t-375min,307.58547546464143
Activated Positive aFRR Balancing Energy (kWh)_t-585min,307.56379819188106
HU-RS Schedule_t+615min,307.53545282832374
HU-AT_t-270min,306.94767805622877
Requested Positive aFRR Balancing Energy (kWh)_t-405min,306.4200166841773
HU-HR_t-60min,306.3833434513922
Estimated Wind Power Production (Intraday)_t+345min,306.0167175264521
Estimated Wind Power Production (Day-Ahead)_t+375min,305.4922313138377
temp_std_t+60min,305.4127396588092
Requested Positive aFRR Balancing Energy (kWh)_t-435min,304.8345419609746
Estimated Wind Power Production (Intraday)_t+435min,304.69233899365327
System Direction (kWh)_t-480min,304.683559620803
Estimated Solar Power Production (Day-Ahead)_t+570min,304.6706432778547
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-150min,304.505207725593
Activated Positive aFRR Balancing Energy (kWh)_t-90min,303.7981910715719
Gross Actual Power Plant Generation_t-165min,303.59880268470647
Estimated Wind Power Production (Intraday)_t+255min,302.76519217058456
temp_std_t+15min,302.73771987921896
System Direction (kWh)_t-510min,301.99728026503465
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-300min,301.81968732996086
Activated Positive aFRR Balancing Energy (kWh)_t-390min,301.45985583323824
HU-RS Schedule_t+285min,301.0826930014628
Requested Positive aFRR Balancing Energy (kWh)_t-315min,300.82997869202535
System Direction (kWh)_t-525min,300.5329428859573
HU-SK Schedule_t+660min,299.5894774104249
Wind Power Actual - Net Operational Control_t-450min,299.08432906090013
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-225min,298.5421110625689
Wind Power Actual - Net Operational Control_t-225min,298.27410420444795
HU-HR_t-225min,297.8158498524348
Estimated Wind Power Production (Intraday)_t+540min,297.6941046394994
Activated Negative aFRR Balancing Energy (kWh)_t-210min,297.62607600653945
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-270min,296.53914594352784
HU-AT_t-375min,295.4172943676589
HU-RO_t-345min,295.3958334749502
HU-RS_t-75min,295.3407684380804
System Direction (kWh)_t-405min,295.14565544119193
HU-AT_t-75min,295.08132664554466
Wind Power Actual - Net Operational Control_t-375min,294.9365668571212
Negative GCC Energy (kWh)_t-570min,294.2737910426653
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-510min,293.58102099790074
HU-RO_t-495min,293.5647744988964
Requested Positive aFRR Balancing Energy (kWh)_t-525min,292.3281465354314
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-420min,291.5292472730416
Gross Planned Power Plant Generation_t+255min,291.50423790564116
HU-HR_t-240min,290.87948931784274
Requested Positive aFRR Balancing Energy (kWh)_t-450min,290.60780714893656
HU-RO_t-30min,290.5764292121357
Positive GCC Energy (kWh)_t-570min,290.1286849783206
HU-SK Schedule_t+720min,289.92990986416066
HU-RS_t-210min,289.4124508225847
HU-RO_t-570min,289.3739179189596
temp_std_t+30min,289.3077979257487
Requested Positive aFRR Balancing Energy (kWh)_t-390min,288.5185997117418
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-300min,288.37426070565107
Requested Positive aFRR Balancing Energy (kWh)_t-90min,287.18075087199
Activated Positive aFRR Balancing Energy (kWh)_t-420min,286.93345962787316
Positive GCC Energy (kWh)_t-360min,286.19277018670067
HU-RS Schedule_t+690min,285.91588808604297
Estimated Wind Power Production (Day-Ahead)_t+510min,285.82644523903946
Estimated Wind Power Production (Intraday)_t+600min,284.90216284092344
Wind Power Actual - Net Commercial Settlement_t-180min,284.8744390675138
HU-HR_t-600min,282.990726138294
HU-HR_t-300min,282.93740896377943
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-120min,282.6405087466884
Estimated Wind Power Production (Current)_t+75min,282.58905649747743
HU-RS_t-330min,282.5424492043417
Positive GCC Energy (kWh)_t-255min,281.697216609183
Wind Power Actual - Net Commercial Settlement_t-360min,281.330648809733
Wind Power Actual - Net Commercial Settlement_t-165min,281.2565334128086
Activated Positive aFRR Balancing Energy (kWh)_t-600min,281.00626587353065
Requested Positive aFRR Balancing Energy (kWh)_t-585min,280.9589356475786
Positive GCC Energy (kWh)_t-315min,280.8608834540393
Estimated Wind Power Production (Intraday)_t+15min,280.8547734424959
HU-RS Schedule_t+660min,280.7455507425145
HU-AT_t-405min,280.6045080326925
Estimated Wind Power Production (Current)_t+345min,280.2037363637996
HU-HR Schedule_t+675min,279.4158378569289
Estimated Wind Power Production (Intraday)_t+270min,279.14660332825423
Gross Certified System Load (Actual)_t-270min,278.70297192769533
Estimated Solar Power Production (Intraday)_t+495min,278.0498986413455
Estimated Wind Power Production (Current)_t+600min,277.535176892175
Estimated Wind Power Production (Intraday)_t+450min,276.2805289619732
HU-SK Schedule_t+360min,276.14459763748334
HU-RO_t-90min,275.60068835320294
Positive GCC Energy (kWh)_t-405min,275.45337004492546
Gross System Load Forecast (Day-Ahead)_t+630min,275.3395271971177
Positive GCC Energy (kWh)_t-600min,274.85101122226484
HU-RS Schedule_t+360min,274.53231833928663
Activated Positive aFRR Balancing Energy (kWh)_t-495min,274.0856454726267
HU-RS Schedule_t+435min,273.25863496167193
Gross Actual Power Plant Generation_t-540min,273.1770502193727
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-495min,272.93083288034575
Requested Negative aFRR Balancing Energy (kWh)_t-570min,272.8971753023126
Wind Power Actual - Net Operational Control_t-180min,272.5070491422373
HU-HR Schedule_t+690min,272.47661338231603
HU-AT_t-255min,272.41668535666565
Positive GCC Energy (kWh)_t-390min,272.3527354570049
Positive GCC Energy (kWh)_t-375min,272.23454998175475
System Direction (kWh)_t-570min,272.1239637839393
Wind Power Actual - Net Operational Control_t-270min,271.6336638081308
Wind Power Actual - Net Operational Control_t-600min,271.0595262590755
HU-RS_t-225min,270.83647994947296
Gross Certified System Load (Actual)_t-210min,270.56119619810886
HU-HR_t-255min,270.55742786639837
Activated Positive aFRR Balancing Energy Cost (HUF)_t-480min,270.4298043846076
HU-HR_t-150min,269.84628219109493
Wind Power Actual - Net Operational Control_t-525min,269.77468964964055
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-450min,269.50936200035227
Positive GCC Energy (kWh)_t-420min,269.3652178467933
Estimated Wind Power Production (Current)_t+60min,269.2276800509829
Wind Power Actual - Net Commercial Settlement_t-240min,269.1678932663165
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-345min,268.88277597460046
100m_wind_speed_std_t+45min,268.7402892504856
Activated Positive aFRR Balancing Energy (kWh)_t-375min,268.5818005241782
Estimated Wind Power Production (Intraday)_t+390min,268.5654089579138
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-480min,267.3113604287649
Estimated Wind Power Production (Current)_t+555min,267.2216967946604
Estimated Wind Power Production (Day-Ahead)_t+465min,266.8704471359559
Activated Positive aFRR Balancing Energy (kWh)_t-555min,266.5521653287454
Gross System Load Forecast (Day-Ahead)_t+615min,266.5076216904071
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-600min,266.44448741349373
HU-RS Schedule_t+240min,266.26476928473653
Activated Positive aFRR Balancing Energy (kWh)_t-510min,266.18603224279275
Gross Certified System Load (Actual)_t-60min,266.0379720217296
Wind Power Actual - Net Operational Control_t-540min,265.5476554706711
Estimated Solar Power Production (Day-Ahead)_t+480min,265.0880243301827
Wind Power Actual - Net Commercial Settlement_t-105min,265.02472462889926
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-555min,264.9304000344423
Activated Positive aFRR Balancing Energy (kWh)_t-210min,264.69819800848467
HU-HR_t-360min,264.5309426196488
Estimated Wind Power Production (Intraday)_t+570min,263.9003845337595
HU-RO_t-420min,263.787758443699
HU-HR_t-270min,262.4741467647396
HU-RS Schedule_t+630min,262.0025253637788
Activated Positive aFRR Balancing Energy Cost (HUF)_t-585min,261.2881355824514
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-90min,261.2082439021747
HU-AT_t-195min,261.0717482395778
HU-RS Schedule_t+675min,260.33916712464645
Gross Certified System Load (Actual)_t-300min,259.89285047543586
Wind Power Actual - Net Operational Control_t-315min,259.33935686362133
Wind Power Actual - Net Operational Control_t-105min,259.11677266759705
System Direction (kWh)_t-585min,259.0473705443767
Estimated Wind Power Production (Current)_t+330min,258.8266284266589
Wind Power Actual - Net Commercial Settlement_t-555min,258.06823498235735
Activated Positive aFRR Balancing Energy (kWh)_t-315min,257.2130006184169
Estimated Wind Power Production (Day-Ahead)_t+360min,257.1481783087896
Estimated Solar Power Production (Intraday)_t+330min,256.7626032297219
Estimated Wind Power Production (Day-Ahead)_t+315min,254.39969781675097
System Direction (kWh)_t-210min,254.2376216828576
HU-RS Schedule_t+255min,253.9912090679585
HU-RO_t-375min,253.55967830517687
HU-RS_t-480min,253.02487091281765
Wind Power Actual - Net Commercial Settlement_t-465min,252.69071266382298
Estimated Wind Power Production (Day-Ahead)_t+525min,251.9450419673168
HU-HR Schedule_t+630min,251.84619952839475
Estimated Wind Power Production (Day-Ahead)_t+45min,251.5897172833041
Requested Positive aFRR Balancing Energy (kWh)_t-105min,250.9212045301573
Requested Positive aFRR Balancing Energy (kWh)_t-120min,249.71988759759975
Wind Power Actual - Net Operational Control_t-90min,249.1305388960846
Activated Positive aFRR Balancing Energy (kWh)_t-105min,248.5247563480341
Activated Negative aFRR Balancing Energy Cost (HUF)_t-165min,248.4119493621251
Wind Power Actual - Net Operational Control_t-195min,248.36813369500356
Requested Positive aFRR Balancing Energy (kWh)_t-555min,247.48540341677355
HU-RS Schedule_t+225min,247.07414597427868
Estimated Wind Power Production (Current)_t+390min,245.52986006917376
System Direction (kWh)_t-180min,244.0888625590853
Estimated Wind Power Production (Intraday)_t+30min,243.76986024295033
Wind Power Actual - Net Commercial Settlement_t-450min,243.49639849412674
Estimated Wind Power Production (Intraday)_t+495min,243.16316972374904
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-585min,243.00672075332875
Wind Power Actual - Net Operational Control_t-420min,242.99327854240127
HU-SK Schedule_t+615min,242.60953058300328
Wind Power Actual - Net Commercial Settlement_t-330min,242.5983285811604
Wind Power Actual - Net Commercial Settlement_t-525min,241.25713537870124
Estimated Wind Power Production (Day-Ahead)_t+495min,238.9118649040579
Wind Power Actual - Net Operational Control_t-390min,238.56345194169336
HU-RS Schedule_t+465min,236.5915689038922
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-435min,235.92102492185646
Activated Positive aFRR Balancing Energy Cost (HUF)_t-555min,235.60007856583752
Activated Negative aFRR Balancing Energy Cost (HUF)_t-600min,235.21021879829738
Positive GCC Energy (kWh)_t-90min,234.9614396949853
Activated Negative aFRR Balancing Energy Cost (HUF)_t-105min,234.15588769079952
HU-RO_t-225min,234.04952658599424
Estimated Wind Power Production (Day-Ahead)_t+390min,233.9754588214759
Estimated Wind Power Production (Current)_t+570min,233.73376087876866
Wind Power Actual - Net Commercial Settlement_t-285min,232.37192345649459
Wind Power Actual - Net Commercial Settlement_t-300min,231.28252062659274
Wind Power Actual - Net Commercial Settlement_t-345min,230.31622625829743
Wind Power Actual - Net Commercial Settlement_t-600min,230.13137905740223
Estimated Wind Power Production (Day-Ahead)_t+405min,229.92395842247592
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-540min,229.8402552052933
HU-RS Schedule_t+525min,229.5228935201338
HU-RS Schedule_t+705min,229.5091330641836
HU-HR_t-210min,229.45428120156384
System Direction (kWh)_t-600min,228.7831438577404
Estimated Wind Power Production (Current)_t+375min,228.68492041080148
Estimated Wind Power Production (Intraday)_t+465min,228.23890313992635
System Direction (kWh)_t-420min,227.46194478184574
Wind Power Actual - Net Operational Control_t-405min,225.735990313355
Activated Positive aFRR Balancing Energy (kWh)_t-570min,225.52492681227884
